% Ceci représente la classification de séries en fonction de leur genre.

@relation series

@attribute nom_fichier string
@attribute contenu string
@attribute classe {animation, crime, medical}

@data
'nip_tuck','kind terrible reputation land television remember stuff say month show be right second half wrap safe say point producer show try shame last remain diehard fan let go do anyone watch season finale last night final season air time pull old trick make goodbye be easy guess show work bail let go watchable show show miss absurd season trust say something breast cancer unheard major character soapy show come fatal disease whatever force poetic irony have come manly man come lady ailment be destroy follow get assault rob cancer drug prostitute manipulate breast cancer survivor group own libido insert implant go careen shoulder region memorable scene note floozy be plot point other spring half season show do manage make least care impending death end be bad wait hook lesbian possess brain modicum self-esteem name be be notorious Lothario boss long-time friend man be suppose believe terminal breast cancer occasional moment vulnerability be enough make steady character show ignore sexuality act stereotypical shrewish girlfriend shriek commitment fidelity bang trashy bar conquest foyer invite dinner think cursed storyline be go good go agree marry major character arc character be ignore multiple time be dramatic stuff go season quest father affection try medical school stage mother one-year-old daughter 17-year-old wunderkind join team none arc be close explore season be fair consist episode storyline be introduce dispatch single episode arc stop start couple time go poor stick episode disappear maim slam hand car door have have more second-tier character have have less action care child usual good time pay much attention teenage daughter toddler son season give nod take someone explain third episode kind let wait phone call couple episode pay school fee former series regular get show season finale adopt son more screen time actor cut child TV brood big question last season be leave unanswered third episode be answer way reality check time previous season finale big thing do make wait episode find hell happen have lame explanation premiere regain part memory fine ignore accept go kill operate table blame bring do porn frame dead mother poison shoot throw ash face lot episode moment build reputation risqué be scandalous episode season understandable episode have stretch raise bar show shock value none follow antic baby fetish student date reveal diaper sex guest star character discover black root change name perform rap video concern feminine hygiene call conquest obsess fear inherit family breast cancer chop electric carving knife waiting room bizarre dream sequence experience take native American hallucinogen desert most furniture fetish compel guest star character make love couch other inanimate object go top most bang come surprise anyone season finale contain only cryogenics vampire be call be least shock last night have go choke following new flame lead double life anesthesiologist murder lover laugh gas absurd wedding set freaky version Very thought yes tie knot decide love way resurrect dead know vampire be reason become addicted nitrous be more little wrinkle tiny thing have terminal cancer fine doctor confuse patient id die woman guess everybody everything happen be base nothing nothing right none crap have endure season be necessary way way kick way go ',medical
'private_practice','think freshman drama good-looking frisky steam clinic anatomy spin-off social challenging traditional morality show connection anatomy twofold creator win last year anatomy actress series physician lot say baggage leave retreat recover dent relationship destroy marriage decide join divorce school pal private-practice venture conceive provide patient whole-body care surgical gynecological skill complement fertility specialty self-help bent join pediatrician psychiatrist master alternative medicine trading anatomy quirky comedic style drama win wide swath fan more weight social issue champion show morality early episode example applaud 10-year-old boy ask male crush date be beat experience crisis confidence confused child tell pediatrician be lot brave have lot chance fall love someone big time destructive ambivalence marriage psychiatrist judge patient choose stick wife abandon progress make year therapy mix steamy sex scene partial nudity frank discussion anatomical function vocal support woman give fantasy recreational sex stranger empower woman casual sex say be boundary clear itch fine disgust man proclivity insert shoe body cavity everyone include network TV producer line line move due large part show ask private practice good ask Twinkie good write answer course give melodramatic show power influence lot people hungry multiple helping rich moral cake ',medical
'royal_pains','doctor make house call light escapist medical nothing house call know concierge doctor physician quality health care right door return check course plan practice medicine well-to-do seaside land litter rich people egg sell dozen local emergency room doc be banish let wealthy man die care operate umbrella name be brainstorm brother self-appointed good medicine money buy capable assistant awkward fellow doc round staff guest house wealthy friend benefactor patient take doctor take doctor make house call resort resident free charge trope feel good day job remove little guilt viewer guilty pleasure show pinch dash whole slosh bucket load summer escapism deep light sunburn provocative sensible winter coat least dismemberment nudity be mile light-year complete picture bikini-clad woman infiltrate fire ant sexual innuendo mar dialogue unmarried couple show bed certain intimate scene be suggestive sultry out-and-out salacious make clever diagnosis render medical procedure right spot worth note do-gooder mentality lead take license bend rule way preserve medical ethic convenient keep big show adhere doctor-patient confidentiality other standard hinder episode review travel hope help guy same genetic disease woman mysterious disease jealous work woman dance tight reveal dress mild sexual allusion shoot blood shirt bedding frightening seizure facial bleeding people good reason bad misuse name guilt complex Catholicism link talk mother being daughter learn family diverse tradition decide translation dead benefactor much try figure cousin dead loyal lieutenant brother stab liver hank patch sticking open bloody wound avail plot vengeance extreme solution out-of-wedlock pregnancy viable much relief want own surprise go have baby morning sickness bathroom occasion married couple day use romantic purpose village councilwoman have man shirtless dress kiss someone character brandy smoke cigar stage magician deal unexplained bout panic route cure magician new assistant spending time magician trick crate get feature today show grocery store scriptwriter put number double tongue moonlighting nearby hospital keep second job secret apparent reason man life disobey doctor order congratulate reprimand patient Scotch procedure abdomen yellowish liquid turn water wine turn whiskey beer someone eyebrow stitch burn leg character misuse name background shot awash bikini drink bourbon promotional prospective client purse someone crude pass nurse ',medical
'the_knick','first impression new drama series weekend derivative maverick doctor play rude everyone abrasive hero series hospital big city shadow big hospital fight attention respect doctor title fact short derisive nickname be set modern hospital new drama series set downtown start 20th century way familiar recent series cover similar terrain date place pleasant surprise send show episode preview more watch persuade become be original journey make most singular cast character graphic scene riveting time want look character shot graphic scene riveting time want look character shot center period medicine mayhem medical maverick pioneer more regard new technique bedside manner first shoot drug toe exhibit little patience staff new young nurse play setting turn-of-the-century hospital ward verbal tension come anatomy conflict episode episode character head surgery play risky operation be try time subsequent episode time dramatic meaningful new doctor hospital play gifted brilliant innovative skin black circumstance opportunity different other key character heiress fund hospital unscrupulous ambulance driver hunt research cadaver other moneymaking opportunity blossom beauty TV series unexpected direction deliberate pace go bond young nurse new doctor be wrong medical case first appear be singular event turn be continue story line patient heal doctor keep try new procedure new equipment discover path enlightened new age medical science impressive aspect late development medicine makeshift suction device new X-ray machine more mainstream discovery bicycle electricity work Emmy-winning trust vision actor graphic operating-room scene riveting primitive bloody display medical technique look be fair sample clip late episode point midway single passionate scene enough ammunition shot next year right heel get prove doubt take episode particular TV hospital stick while care character storey amazing new invention ',medical
'lie_to_me','follow statement false weekend hike scare large fish see episode make figure blame mother know hard pick dishonesty written word hit key hard slow word same give same spiel share coffee figure lie take second sip terrible liar ethos crime drama terrible liar falsehood shimmy eyebrow twitch mouth little tic call giveaway someone more television mystery solver be abrasive acerbic wrong guy consulting firm call organization staff top bottom savant smooth rough edge youngish understudy episode foursome land judge posh office get pay hour case rip today headline self-contained make bit TV network security blanket go get say simple simplistic program thought-provoking complexity good guy do good thing bad guy bad messy morality tale good force viewer re-evaluate sense fair play do moral message lie do good intention lead trouble Bible lie show thou catch show rub bit get truth team subject crack case other think be able catch other problem dependent story subject episode viewer be subject violent scene battle see bikini-clad dancer stripper pole truth whole truth nothing truth TV show regard quiz care light gray suit episode review contact Iraqi war vet struggle post-traumatic stress disorder son protect home imaginary invader eat sergeant keep painful secret bury brain know doctor pull surface show video simulation flashback firefight soldier insurgent armed 10-year-old get shot kill soldier eye shoot blood streak man face explosion gunfire pock screen bruise boy arm hear talk child abuse extramarital affair character curse bloody make reference smokeless tobacco alcohol ',medical
'saving_hope','share hospital home romantic dream chief surgery woman chief surgical resident flat tasteful heart city plan spend rest life doctor doctor man woman husband wife way wedding slam taxi send hospital work time fine matter coma uncertain come coma keep dote main squeeze body be inert spirit fit proverbial fiddle walk hospital corridor dress same tux be go get married unresponsive body tell storey unburden heart offer sense receive cling life cling imagine future have issue deal save people life battle rival job make nice interim replacement surgical chief work side-by-side handsome spirit other comatose folk return life other time leave hereafter while look clue wake return fiancée body soul cement vow whole til death part save supernatural medical % % medical procedural ghost storey think be good least interesting such luck save pretty rote spirit roam operate room get familiar medical manual anything doctor nurse feel fresh TV partnership make effort deviate script feel content audience doctor sleep save be sleep male nurse medical professional wake bed wear much doctor cut canoodle camera blood gore messy reality slice folk put be problematic rote be remiss do least give nod show spirit most medical drama populate pragmatic practical agnostic preoccupy struggle save life offer least glimpse sterile curtain make more blood brain impulse more wait Christian rendition heaven afterlife course producer look broad audience possible spirituality present mean be appealing compelling have meet share atheistic doctor tube talk encourage ',medical
'dr_house','breathing stop bleeding lousy dinner guest title character hit drama curmudgeonly ball bile patient co-worker stand much time third-world dictator good bedside manner year television make mistake say character be likeable creator tell Canadian magazine year half series premier character be interesting expect get note say make likeable give puppy write die grandmother get note medical whodunit describe germ develop loyal following year thank say sour doctor accord model detective episode team medical sleuth mystery save life behavior have appall audience patient day interesting have more puzzle patient big-game hunter trail catch trophy see hint have soul lurk tactless rebuff four-day-old scruff purpose take cohort face pretty picture patient discuss own sex life graphic term way issue homosexuality doctor know bisexual masturbation pornography much fourth season refer woman cutthroat more little fond kick dependence time take cocktail rat handle chronic pain disturbing view religious faith faith word ignorance patient spirituality call stupid idiot back let treat wife temple episode challenge cynical producer ask question answer wrestle moral issue diverse point view instance pregnant woman unborn baby be kill baby tumor abort child save life operation baby fingertip tiny hand loss word try vain shrug sit deep thought feel tip finger be norm more representative scene tail end supervisor squeeze be encourage toddler watch foul late-night cartoon little girl show language call everyone bloody scalawag kind idiot watch one-word answer house expose folk see part gig episode review hour worried surgeon cut diseased leg bathtub complete depict procedure call help former prison cell mate escape jail promise take hospital colleague physical hit floor file divorce wife fret father child unborn strip club suspicious-looking mole dancer wear outfit inspect throw club ward time stripper sexual banter exchange hallucination criminal shot head wound character British profanity bloody misuse name doctor reference go brother painkiller charge career day talk fifth grader fistfight presenter send principal office child get trouble kiss kid set look troublesome relationship bruise conversation serve steer viewer conclusion abuse sex involve innocent least be meet sand school administrator private part child vibrator use speech tall tale include shoot college student cold blood troubling fabricate steal hack computer search way make be thoughtless jerk kid refer slut moron patient part lung blood mouth clump tissue land hand charge joke talk nun do porn other misuse name ',medical
'trust_me_i_m_a_doctor','daring extra inch chest exposure be interpret middle-aged man cry help do exposing jaunty opening sequence science journalist unfasten shirt button trust throw saucy devil watch useful programme flank medical doctor seem worthy trust health matter confused layman someone side specialist investigate be fat fit demonstrate perform emergency useful hum song alive do chest compression right minute be draw short straw production meeting doctor be send street swab stranger hand third sample test positive faeces own hand prove be useful soap water good fancy foam be pop music hand surgeon witness procedure very forefront medicine man be cure hand tremor scalpel focus beam sound brain rare science programme capable inspiring wonder espouse good sense trust doctor shake hand ',medical
'the_strain','forget suave forget vampire care blood body soul ambitious parasitic worm vampire horrible horror series infect say much creature unholy night sick patient troubled trauma center parasite introduce intercontinental flight infect human host remake manner suitable invader body temperature several degree shed hair leave skin marble smooth jaw drop long proboscis shoot mouth skewer prey siphon blood new victim ensure propagation species nasty terrifying disease sort magical curse unholy condition parasite way small phalanx doctor scientist latter-day vampire hunter struggle bring contagion control first suspect something amiss pressure boss drop case familial distraction midst quarrelsome custody battle son save city more sleep something work something malevolent parasite nature amoral scary critter mysterious being massive coffin be charge whole work serve Nazi name disease thing race bloodsucker control something close pure evil need reinforcement brainchild director co-wrote novel series base direct first episode man helm give result gush grotesquery vampire sentient being be prevent viewer get eyeful side nudity simulated sex blood ooze bit bad language say need strainer episode review survivor allow leave quarantine go home annoyance free shock rocker have sexual foursome bare torso great deal near nudity girl neck blood woman proceed lap blood floor woman blood leak mouth wine official investigate corpse man head be crush blood brain matter prompt vomit little girl father proboscis tongue man lifeless half bathtub blood stain water dead mouse rat hold display talk elderly professor prison clear be acquaint other concentration camp allusion hero savior number take name give number erectile dysfunction medication first acid trip people wine whiskey champagne meeting son leave whole world character close time pair name abuse ',medical
'er','major health care-related television series realistic dramatic series prime time decade air have be popular show history continue year syndication world continue have tremendous influence global public view health care include nursing portray nurse competent caring health worker avoid obvious stereotype show approach lead continue failure give viewer accurate complete picture vital role nursing modern health care show run major character be nurse rest physician medical student few nurse emerge wallpaper be skilled fungible rare exception subordinate romantic foil heroic physician key care task nurse real life inception focus professional development personal life shift cast emergency department editor surgical physician personal life editor nurse main public hospital key show success have be depiction emergency procedure complete whirl camera work technical dialogue addictive soap opera approach intersect life main character amazing ability regenerate new start 12th season none original major character remain addition popular hospital dramas grapple many thorny issue raise modern health care feature inventive plot strong character good direction fine act recent year show slow digression character non-work life grow tiresome capable engaging work popular synopsis series early year introduce model prove effective dedicated intelligent physician staggering volume complexity case see public try cope effect professional personal life show plot intricate summarize major character early year include wide-eyed medical student wealthy family become chief editor resident end important character show history sensitive decent chief resident marriage attorney fall become attend show moral center insensitive disable senior resident put colleague become chief emergency medicine suicide attempt be feature series premiere tough committed nurse become nurse manager pediatric editor resident maverick way lead departure hospital show follow long-time flame intense surgical resident seem have maximum allotment smile season do use earnest HIV-positive physician assistant down-to-earth editor resident leave show several season skilled English surgeon marry great acid-tongued skilled surgical attend become chief medicine serve show enduring show get deep first decade character begin leave be replace process stop late depart raise twin leave job allow care young son succumb brain cancer leave raise young daughter return stay time quit return accept demotion perform noble illegal organ donation HIV-positive people lose arm helicopter rotor spiral unable regain surgical ability show kill have helicopter fall return become chief emergency medicine struggle be take leave flight nurse boyfriend baby miff have be deny tenure take advantage decline become chief medicine come lesbian have baby firefighter partner die line duty carry raise baby have hip replacement allow walk unaided show anoint chief resident be successor moral professional heart middle year show thrive become attend do do personal life get close marriage proposal newcomer right pull make several soul-searching trip provide care war-torn return new girlfriend Kem baby be stillborn flee realize heart be leave join Kem end 11th season return 12th season few episode set become show important character fade first be confused alcoholic nurse be attend medical school settle major editor nurse character appear commit nursing reverse course go medical school stay editor resident become involve newcomer be Croatian editor attend replace show designate hunk have difficulty overcome death wife child war end 12th season be expect baby be assertive resident have replace chief medicine major nurse character be tough young single mother skilled most early focus romance joint effort raise son spite negative influence violent criminal escape prison kidnap son execute own gun become assistant nurse manager early 12th season episode skilled aggressive nurse manager new role seem evaporate abrupt firing deck offensive patient other new character arrive stay contemporary have appear show start return resourceful troubled senior resident time quit editor care fail father be bright decent medical student education be fund commitment be send be bright bookish medical student go last year school accept prestigious internship bail return grow confident editor maintain tentative long-distance romance married feel compel return be kill roadside bomb arrogant struggle care disabled brother have relationship show sign mature become skilled refuse pursue chief resident job be brash young resident struggle balance day job passion play rock band become commit medicine be fire band 12th season borderline incompetent resident have be minor character become major new chief resident remain annoy self-important weasel show sign great skill decency beginning show feature diverse group recur minor nurse character include right character be draw contrast major character learn non-work life busy periphery clinical scene play notable role specific instance 12th season premiere be see play key role cope syndrome year new physician start work portrayal series depict nurse competent caring professional technical training patient outcome many show resist portray sex object mute cipher execute physician command show nurse be man member minority group major nurse character be white female show nurse manager depiction be problematic show limited effort highlight work nurse be overwhelm vision dominate first episode lopsided nurse physician major character ratio regular portrayal physician do get credit exciting important work nurse real life frequent suggestion nurse physician subordinate intense focus physician training nurse professional development ignore disproportionate emphasis major nurse character personal life mishandle slur nursing character influential portrayal nurse television history nurse capable nuanced positive particular be strong character nurse manager few point confront real-life nursing issue be weak late season begin show sign actual nursing identity explain choose remain nurse continue medical school teach resident rope question physician treatment decision appear grow frustrated nursing reverse course return medical school suggest nurse graduate education medicine nursing current major nurse character strong character obvious skill willingness advocate patient first toughness veer inappropriate aggression 12th season make assistant nurse manager be real mention departure recur minor nurse character be show care professional skill year few episode show make effort highlight nursing skill concern era include nursing labor dispute episode right have provide solo care critical patient dangerous hostage situation nurse manager confront nurse administration float nurse editor start clinic hire nurse practitioner work do long quit effect insurance editor practice point give brief spirited defense nursing ability time engage physician meaningful care discussion return medical school suggest have be part outgrow nursing include provide significant autonomous care injure rape victim disastrous result make important catch have receive credit 12th season show present formidable nurse manager right be major character appear episode be unprecedented portrait autonomous nursing leader be more less clinical peer attend physician have be expert nurse character appear major prime time show take nursing staff hand dole advice hold staff meeting tell senior physician be screw show stress autonomy professionalism push systemic change everything order new supply cut edge procedure encourage more hand washing brush physician autonomy nursing embarrass superior clinical knowledge recruit assistant nurse manager seem become something mentor young nurse isolated be swallow hundred hour spend tell viewer world only physician care matter medical realism show victim call syndrome inaccurate depiction significant health care be provide physician show show physician perform critical nursing task such triage patient teaching give medication provide support minute-to-minute care ill preventative care such vaccination nurse only one affect show physician do job social worker respiratory therapist show physician nursing natural result consistent practice have major character be nurse real life ratio be show character ratio make difficult portray profession role show want course show have recur minor nurse character be use deliver brief patient status update physician absorb physician command act dramatic foil main character nurse substantial interaction patient see provide care physician knowledge play major overall role episode show portray nurse subordinate physician member autonomous exemplify frequent depiction physician manage discipline fire nurse true act nurse manager time early year be time present be authority be dub nurse manager be force do next nothing title turn be assistant nurse manager departure do managing clear be nurse manager show fill nursing management void physician viewer physician direct care manage nurse have hire unseen nurse administrator handle paperwork expect good show be create physician count physician key writer course be episode 12th season make crystal clear nurse manager do report physician show more original episode year be drop bucket episode depiction nursing autonomy be problematic suggest report chief medicine be concern first be see show have share physician manager final episode be crude implausible swerve extreme battleaxe territory episode get dump boyfriend deck offensive patient dress pour own urine physical provocation regret be fire matter hour bid farewell staff standard phrase bite screw be least fire nursing supervisor physician episode spoil nod nurse autonomy have medical chief nurse home foresee light shift call support staff do contradiction show give viewer little sense independent science-based assessment intervention central nursing process recent season depict nurse patient advocacy role entail question physician care plan catch mistake be physician impair illness inexperience nurse lose such discussion show nurse act primary force patient outcome rare exception physician receive credit blame result episode show pay attention professional development nurse such advanced nursing degree research scholarship nurse character limit opportunity display special knowledge skill nursing student show stand stark contrast show obsessive focus stage feature physician professional development medical student chief medicine choose medical career flirt prove be worthy show attention only being nurse major nurse character spend time romance show physician number episode key role minor nurse character be comment life physician show develop pattern mishandle slur nursing have character abrasive attend unhappy patient visit contempt nursing character suggest nursing bedpan call female physician nurse insult nurse know anything prognosis major stroke victim express fear thought be nurse joy prospect be physician response nurse character look hurt say anything remark be make nurse earshot question show think help viewer see hard be nurse persistent failure have character rebut such slur lead many viewer conclude speaker be mean correct kind thing nice people be notable slur reversal point fail get come help resident critical patient do require cutting-edge procedure teach resident go advise late-arrive need be change bedpan show be cut edge social issue refer budget crisis public hospital pay serious attention current nursing shortage shortage year be major threat global health inadequate portrayal nursing do address character do suggest pass low nurse staffing cause patient death context episode chief medicine have fire number nurse episode include fleeting reference hospital agreement implement nurse staffing ratio seem be quick way set new assistant nurse manager first big task be fire work excessive overtime plot suggest big problem nurse seek work many extra shift reverse problem hospital nurse work excessive hour order cut cost real problem short staffing be explore season show real appreciation role nurse modern emergency care recognition way obsessive focus training practice physician real life nurse physician other health professional complementary interdependent work relationship bottom line be physician role large robust nurse role small flat dramatic term physician tragic hero nurse member chorus read ',medical
'red_bank_society','hospital gown whole company mishmash sick teenager living hospital pediatric ward group leader guy lose leg disease date anorexia fall orbit moody newcomer cancer way ward eligible bachelor constant frustration one-time drug user petulant mean girl new ticker ward bit Freeform levity fact cystic fibrosis action narrate 12-year-old coma force live circumstance give sense solidarity disease kid possible exception poor family adolescence hospital learn few valuable lesson way sum nice cogent platitude end episode share trouble hooky therapy session cheat diet be know bolt hospital ground get drunk try round many base think parent put stop course much show occasional visit provide much strife comfort example lesbian mom concerned turn heart condition cause care suffering daughter most part guide sick teen adulthood unofficial job hospital staff ward unquestioned queen bee wisdom firm hand try provide much normalcy possible floor good bit pushover charge result bit offering hospital cafeteria good stuff pick television equivalent mystery meat character care inappropriate way live face frightening live area be learn life lot teen bit wise advice bit trial error advice great error call such crass catnip overwrought make feel little sick episode review suppose have cancerous leg amputate doc change mind have leg amputate angry mom figure way get high priority available heart do become magazine seventh-most powerful lesbian couple work way list leave hospital crash frat party drink sex girl go bedroom shirt unbuckle pant stop party nurse outfit mistake stripper student much private lap dance have good parent most girl kill have eating disorder roll quarter bra weigh more weight check mother effeminate male nurse girlfriend teen crude reference critical bit anatomy sexual arousal doctor woman bar drinking reference make smoking time name abuse half-dozen time ',medical
'getting_on','comedy awkwardness format be give way comedy little bit comedy despair highest-profile example sitcom governance episode episode politics brutal business conduct beaten-down cynic accomplish nothing first season get vicious American adaptation series explore suit day go work cloud futility man woman woman extended-care unit fight bureaucracy faulty equipment limit modern medicine do stave mortality geriatric patient get bleak character least delude feel useful get first season get good go establish setting personnel play judge first episode second season go follow same pattern get mode low-key show inconsequential set season diminish return third episode thing click core cast return season unstable head nurse gay officious supervisor toy affection shrill ambitious academic patient subject research paper make enough money take care family none coworker ask second season try impose standard efficiency cleanliness staff run crisis crisis try tie suggest adjust new reality boss study shrink perineum elderly complaint make patient uncomfortable close-up photo genitalia anus search fresh source funding loophole health insurance plan conspire organization reclassify terminal patient hospice patient bill insurance high rate episode arrangement ward 11th hour volunteer play give do first episode play more role second half season first such thing reestablish get milieu way plot funny specific character work dominate die final minute life spiritual question leap bathroom keep light turn pee get capture painful accuracy work relationship rough form friendship upend little power play coworker get show sharp awkward interaction doctor nurse patient treat child use be brilliant respected scientist writer third episode turnip firm grasp palm dynamic actual story computer network same time deal health issue episode wacky faulty interpreter relay instruction deaf patient touching deal stress close episode impassioned impromptu cello recital get do first season find small human moment middle comic misery second season get lot comic mileage chatter someone sink tooth vaginal atrophy show slog doomed patient caretaker try make day plead hold fuck hand real mission lot clear simple ',medical
'the_mob_doctor','name plenty seem central character crime procedural first bare bone basic character doctor still resident impressive knack healing impressive mountain student loan important stuff course unusual television landscape litter overwork physician first name more setup young shifty brother mountain debt own deal loss mob head kill only way good doctor save beloved baby bro work mob sly take debt own shoulder very core Christian concept be name original IOU holder off opening episode commit stick town protect brother require keep shady pact mob last name aka core show show grace cover do part soul devil devil die guy case crime boss name take someone pulse pilfer industrial-strength painkiller find way do botch operation Chicago-area rival implication happen crystal clear bevy content issue endemic medical crime television genre thing bloody deadly operate room be know share bed body beau evocative discussion medical implication sexual carry lot attention language be rough intriguing ethical question good people bad thing likeable character impossible situation crawl muck good admirable goal viewer push realm passive observer space virtual judge jury do overstep give pass OK mob OK everything grace be justify root character stay sake good goal question bad one ask rationalize bad choice help encourage rationalize few own area none extra episode review wiseguy run kill someone prolific drinking smoking sexual habit urine sample car plastic bottle hospital auspice patient dead henchman stiff closet man wife be poison corpse hospital miss finger wedding ring be woman wear blood-stained wedding dress hospital weep blood examination operation bit skin internal organ someone truck driver gun flashback drunk father pass ground cart mob goon woman window business partner illegal gaming machine couple use drug spice sex popper rouse unconscious man mafia guy butt character time name misuse ',medical
'greys_anatomy','say face shortage doctor next year plan stop bleeding recruit cast hit anatomy young smart sophomoric spat occasional heavy drinking manifold sexual exploit sure look practice medicine deal life-or-death situation anatomy cast broad varied worthy soap opera course surgeon battle way various professional personal trial trauma specialist vet ex-husband sometime lover orthopedic surgeon lesbian marry husband chief surgery attend surgeon former hospital chief keep everyone line round motley telegenic group grapple friendship romance dysfunctional family conundrum own competence fact struggle thing round agonize time swap banter quick coupling patient mull muddy meaning life love learn operate patient try figure operate community balance work play seek happiness demanding profession choice impair life lesson misinform spiritual belief other word word show title refer character moral gore show close living decease case be color mangle body tear puncture bite picture grisly detail rare disease horrify way dreadful way doctor situation yuk say anatomy have serious point make time show make poignant statement self-sacrifice forgiveness heartfelt moment derail flash partial nudity explicit sexual humor involve masturbation erection vagina creator executive producer realistic portrait doctor medical show hero medical show pure adrenaline drama anatomy try walk line middle give little bit result perennial hit many anatomy actor go impact other show film instance play year make splash world cinematic Christian doctor take star turn Christian comedy role do good portray real genuine people preconceive notion sitcom fan expect see news mainstream culture loud voice shocking voice one noise tell problem people Christian know Christian nuanced try make character shock rule own show sex gore bad behavior everyday occurrence workaday world healing environment episode review Everything do nothing elope expect keep babe wrap carry sad realization wife matter bed kiss share passionate smooch trouble give child risky stem cell treatment involve parent wish boy cure parent take medical license lie save bacon patient operate contested boy intestine expose baby organ be bear body protective casing break cause organ spill necessitate emergency surgery professional dancer problematic sphincter cause serious issue bowel movement scene noisy embarrassing gas defecate middle rehearsal describe mess spin art other crude reference feces anatomical area threaten medical drill quip suicide character thing name couple time most doctor deal aftermath last season violent carnage be clear surgery follow shooting suffer post-traumatic stress disorder practice cadaver take elevator bleed death order face fear deform tree man cover large wart object derision doc mock virgin late twenty talk own first sexual experience teen several doctor peer get involve man have sex suggest have be cool strong detached patient inhale condom practice oral sex banana lung abscess show make begin undress other front roommate rush bedroom have sex several doctor tipsy bar virgin doctor surgery graphic language stand name abuse multiple time ',medical
'orphan_black','people own problem other bear good example latter think life be normal life be amateur con artist perception change see spot-on step front speeding train first suicide great opportunity day assume identity person complete bank account credit card dead woman Canadian detective be struggle elaborate biochemistry realization be score walking be much woman handle get same biological makeup make strong stuff seem such setup weird product come potato chip air northern province earn work detective lesbian microbiology student Ukrainian clone assassin Canadian soccer mom idea play least different clone different upbringing life experience idea like little diversity clone stretch shy such philosophical musing fact viewer ask be human organization kin clone grand experiment evolution supposed good friend love one cult sort call clone be abomination eye kill clone expect own sense self help mystery thriller episode bit more thread sprawling confusing tapestry serious problem character clone die horrible bloody way people injure torture lover plot participate graphic sex scene homosexuality impossible ignore foster brother gay male prostitute show intimate interaction lover monitor language raw include other base review episode episode review be hold creepy cult compound smother leader daughter go hell tell table woman unconsciousness escape daughter mom paper angel protect capture someone bent torture angel shower make cleanup easy blood neck kill camera dress drench blood someone smash face gun old lover strip nightclub hallway reference make threesome talk cavity search lesbian relationship other sexual encounter flashback examination table cult member procedure shield leg rehab center toilet sit toilet generate urine sample someone watch people manner alcohol dozen time abuse name same number time use profanity bloody home break authority mislead ',medical
